product_name,category,price,sales_date,day_of_week,holiday,number_of_items_sold,total_revenue,sales_time,product_id,buyer_gender
Butter,Dairy,285,9/6/2022,Tuesday,FALSE,6,1710,11:51,1078,Men
Milk packet,Dairy,80,9/6/2022,Tuesday,FALSE,4,320,9:59,1022,Men
Bread package,Bakery,55,9/6/2022,Tuesday,FALSE,5,275,13:21,1011,Women
Eggs,Dairy,134,9/6/2022,Tuesday,FALSE,14,1876,7:12,1041,Men
Butter,Dairy,285,9/6/2022,Tuesday,FALSE,12,3420,19:38,1078,Men
Butter,Dairy,285,9/6/2022,Tuesday,FALSE,14,3990,12:39,1078,Women
Butter,Dairy,285,9/6/2022,Tuesday,FALSE,3,855,18:51,1078,Men
Milk packet,Dairy,80,9/6/2022,Tuesday,FALSE,4,320,14:44,1022,Women
Jam jar,Grocery,350,9/6/2022,Tuesday,FALSE,5,1750,13:08,1091,Women
Eggs,Dairy,134,9/6/2022,Tuesday,FALSE,5,670,9:20,1041,Men
Milk packet,Dairy,80,9/6/2022,Tuesday,FALSE,8,640,7:44,1022,Women
Jam jar,Grocery,350,9/6/2022,Tuesday,FALSE,2,700,8:51,1091,Women
Eggs,Dairy,134,9/6/2022,Tuesday,FALSE,1,134,8:40,1041,Men
Bread package,Bakery,55,9/6/2022,Tuesday,FALSE,1,55,10:26,1011,Women
Butter,Dairy,285,9/6/2022,Tuesday,FALSE,12,3420,17:21,1078,Women
Bread package,Bakery,55,9/6/2022,Tuesday,FALSE,5,275,16:32,1011,Women
Jam jar,Grocery,350,9/6/2022,Tuesday,FALSE,14,4900,12:40,1091,Women
Milk packet,Dairy,80,9/6/2022,Tuesday,FALSE,5,400,7:30,1022,Women
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,12,960,19:09,1022,Men
Eggs,Dairy,134,9/7/2022,Wednesday,FALSE,8,1072,7:01,1041,Men
Jam jar,Grocery,350,9/7/2022,Wednesday,FALSE,14,4900,13:42,1091,Women
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,17,1360,9:09,1022,Women
Butter,Dairy,285,9/7/2022,Wednesday,FALSE,7,1995,17:56,1078,Men
Butter,Dairy,285,9/7/2022,Wednesday,FALSE,6,1710,8:53,1078,Men
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,19,1520,18:40,1022,Women
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,10,800,10:59,1022,Men
Jam jar,Grocery,350,9/7/2022,Wednesday,FALSE,13,4550,14:46,1091,Men
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,2,160,9:34,1022,Men
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,15,1200,8:41,1022,Women
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,5,400,8:41,1022,Men
Bread package,Bakery,55,9/7/2022,Wednesday,FALSE,10,550,19:59,1011,Men
Jam jar,Grocery,350,9/7/2022,Wednesday,FALSE,1,350,8:34,1091,Women
Bread package,Bakery,55,9/7/2022,Wednesday,FALSE,16,880,15:09,1011,Women
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,17,1360,10:10,1022,Men
Bread package,Bakery,55,9/7/2022,Wednesday,FALSE,3,165,12:45,1011,Women
Bread package,Bakery,55,9/7/2022,Wednesday,FALSE,7,385,17:40,1011,Women
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,3,240,7:22,1022,Men
Jam jar,Grocery,350,9/7/2022,Wednesday,FALSE,12,4200,14:31,1091,Women
Bread package,Bakery,55,9/7/2022,Wednesday,FALSE,8,440,16:00,1011,Men
Jam jar,Grocery,350,9/7/2022,Wednesday,FALSE,15,5250,8:53,1091,Women
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,5,400,9:21,1022,Women
Butter,Dairy,285,9/7/2022,Wednesday,FALSE,13,3705,18:53,1078,Men
Bread package,Bakery,55,9/7/2022,Wednesday,FALSE,15,825,11:27,1011,Men
Jam jar,Grocery,350,9/7/2022,Wednesday,FALSE,14,4900,8:49,1091,Men
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,4,320,7:00,1022,Women
Jam jar,Grocery,350,9/7/2022,Wednesday,FALSE,17,5950,16:15,1091,Women
Butter,Dairy,285,9/7/2022,Wednesday,FALSE,15,4275,8:40,1078,Women
Eggs,Dairy,134,9/7/2022,Wednesday,FALSE,15,2010,9:37,1041,Women
Milk packet,Dairy,80,9/7/2022,Wednesday,FALSE,11,880,9:47,1022,Women
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,19,1045,17:46,1011,Women
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,15,825,11:48,1011,Men
Jam jar,Grocery,350,9/8/2022,Thursday,FALSE,4,1400,9:27,1091,Men
Milk packet,Dairy,80,9/8/2022,Thursday,FALSE,2,160,9:05,1022,Women
Butter,Dairy,285,9/8/2022,Thursday,FALSE,10,2850,7:15,1078,Men
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,10,550,17:22,1011,Women
Milk packet,Dairy,80,9/8/2022,Thursday,FALSE,15,1200,10:57,1022,Women
Eggs,Dairy,134,9/8/2022,Thursday,FALSE,4,536,9:55,1041,Women
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,2,110,15:36,1011,Men
Butter,Dairy,285,9/8/2022,Thursday,FALSE,16,4560,9:57,1078,Men
Milk packet,Dairy,80,9/8/2022,Thursday,FALSE,2,160,8:14,1022,Men
Milk packet,Dairy,80,9/8/2022,Thursday,FALSE,9,720,19:42,1022,Men
Eggs,Dairy,134,9/8/2022,Thursday,FALSE,16,2144,17:36,1041,Women
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,5,275,12:47,1011,Men
Eggs,Dairy,134,9/8/2022,Thursday,FALSE,10,1340,19:56,1041,Men
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,9,495,7:05,1011,Women
Jam jar,Grocery,350,9/8/2022,Thursday,FALSE,3,1050,18:46,1091,Women
Jam jar,Grocery,350,9/8/2022,Thursday,FALSE,1,350,10:19,1091,Men
Eggs,Dairy,134,9/8/2022,Thursday,FALSE,11,1474,18:32,1041,Men
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,2,110,15:49,1011,Men
Eggs,Dairy,134,9/8/2022,Thursday,FALSE,10,1340,7:58,1041,Men
Eggs,Dairy,134,9/8/2022,Thursday,FALSE,16,2144,19:24,1041,Men
Milk packet,Dairy,80,9/8/2022,Thursday,FALSE,1,80,12:26,1022,Women
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,16,880,9:15,1011,Men
Milk packet,Dairy,80,9/8/2022,Thursday,FALSE,16,1280,12:06,1022,Men
Milk packet,Dairy,80,9/8/2022,Thursday,FALSE,9,720,9:12,1022,Women
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,12,660,10:48,1011,Women
Butter,Dairy,285,9/8/2022,Thursday,FALSE,4,1140,16:40,1078,Men
Milk packet,Dairy,80,9/8/2022,Thursday,FALSE,9,720,16:53,1022,Women
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,7,385,19:28,1011,Men
Eggs,Dairy,134,9/8/2022,Thursday,FALSE,15,2010,9:07,1041,Men
Milk packet,Dairy,80,9/8/2022,Thursday,FALSE,1,80,7:33,1022,Women
Jam jar,Grocery,350,9/8/2022,Thursday,FALSE,14,4900,15:56,1091,Men
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,6,330,17:03,1011,Women
Butter,Dairy,285,9/8/2022,Thursday,FALSE,7,1995,18:58,1078,Men
Eggs,Dairy,134,9/8/2022,Thursday,FALSE,10,1340,17:25,1041,Men
Eggs,Dairy,134,9/8/2022,Thursday,FALSE,13,1742,10:27,1041,Men
Eggs,Dairy,134,9/8/2022,Thursday,FALSE,11,1474,10:57,1041,Women
Jam jar,Grocery,350,9/8/2022,Thursday,FALSE,14,4900,18:57,1091,Women
Bread package,Bakery,55,9/8/2022,Thursday,FALSE,13,715,7:54,1011,Men
Butter,Dairy,285,9/8/2022,Thursday,FALSE,18,5130,15:49,1078,Women
Milk packet,Dairy,80,9/8/2022,Thursday,FALSE,15,1200,17:02,1022,Women
Butter,Dairy,285,9/9/2022,Friday,FALSE,18,5130,7:39,1078,Men
Milk packet,Dairy,80,9/9/2022,Friday,FALSE,9,720,7:05,1022,Men
Eggs,Dairy,134,9/9/2022,Friday,FALSE,2,268,18:00,1041,Women
Milk packet,Dairy,80,9/9/2022,Friday,FALSE,18,1440,7:19,1022,Women
Milk packet,Dairy,80,9/9/2022,Friday,FALSE,9,720,12:03,1022,Women
Milk packet,Dairy,80,9/9/2022,Friday,FALSE,2,160,8:30,1022,Women
Bread package,Bakery,55,9/9/2022,Friday,FALSE,6,330,10:13,1011,Women
Milk packet,Dairy,80,9/9/2022,Friday,FALSE,2,160,7:25,1022,Men
Butter,Dairy,285,9/9/2022,Friday,FALSE,17,4845,9:42,1078,Men
Jam jar,Grocery,350,9/9/2022,Friday,FALSE,14,4900,15:15,1091,Women
Bread package,Bakery,55,9/9/2022,Friday,FALSE,4,220,18:49,1011,Men
Butter,Dairy,285,9/9/2022,Friday,FALSE,4,1140,11:22,1078,Men
Butter,Dairy,285,9/9/2022,Friday,FALSE,17,4845,14:23,1078,Women
Eggs,Dairy,134,9/9/2022,Friday,FALSE,6,804,9:24,1041,Women
Bread package,Bakery,55,9/9/2022,Friday,FALSE,19,1045,16:52,1011,Women
Eggs,Dairy,134,9/9/2022,Friday,FALSE,11,1474,7:48,1041,Women
Butter,Dairy,285,9/9/2022,Friday,FALSE,9,2565,9:57,1078,Women
Bread package,Bakery,55,9/9/2022,Friday,FALSE,17,935,14:54,1011,Men
Milk packet,Dairy,80,9/9/2022,Friday,FALSE,19,1520,7:55,1022,Women
Butter,Dairy,285,9/9/2022,Friday,FALSE,1,285,12:01,1078,Men
Bread package,Bakery,55,9/9/2022,Friday,FALSE,5,275,12:44,1011,Men
Jam jar,Grocery,350,9/9/2022,Friday,FALSE,11,3850,10:30,1091,Women
Jam jar,Grocery,350,9/9/2022,Friday,FALSE,13,4550,12:58,1091,Women
Bread package,Bakery,55,9/9/2022,Friday,FALSE,12,660,13:25,1011,Women
Butter,Dairy,285,9/9/2022,Friday,FALSE,2,570,11:52,1078,Women
Eggs,Dairy,134,9/9/2022,Friday,FALSE,17,2278,9:14,1041,Women
Milk packet,Dairy,80,9/9/2022,Friday,FALSE,8,640,8:58,1022,Women
Milk packet,Dairy,80,9/9/2022,Friday,FALSE,11,880,8:07,1022,Men
Eggs,Dairy,134,9/9/2022,Friday,FALSE,13,1742,16:50,1041,Women
Jam jar,Grocery,350,9/9/2022,Friday,FALSE,10,3500,17:33,1091,Men
Milk packet,Dairy,80,9/9/2022,Friday,FALSE,16,1280,8:09,1022,Men
Bread package,Bakery,55,9/9/2022,Friday,FALSE,5,275,11:18,1011,Women
Butter,Dairy,285,9/9/2022,Friday,FALSE,19,5415,16:38,1078,Women
Milk packet,Dairy,80,9/9/2022,Friday,FALSE,17,1360,8:48,1022,Men
Bread package,Bakery,55,9/9/2022,Friday,FALSE,9,495,9:19,1011,Women
Milk packet,Dairy,80,9/9/2022,Friday,FALSE,5,400,8:46,1022,Men
Eggs,Dairy,134,9/10/2022,Saturday,TRUE,11,1474,9:53,1041,Men
Butter,Dairy,285,9/10/2022,Saturday,TRUE,19,5415,14:13,1078,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,8,2280,8:22,1078,Women
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,7,385,17:06,1011,Women
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,10,800,7:13,1022,Women
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,15,825,19:13,1011,Women
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,10,550,16:18,1011,Women
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,15,5250,8:11,1091,Women
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,14,4900,11:38,1091,Men
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,12,4200,19:46,1091,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,17,4845,8:11,1078,Men
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,14,1120,8:25,1022,Women
Eggs,Dairy,134,9/10/2022,Saturday,TRUE,5,670,12:54,1041,Men
Butter,Dairy,285,9/10/2022,Saturday,TRUE,6,1710,7:42,1078,Women
Eggs,Dairy,134,9/10/2022,Saturday,TRUE,13,1742,9:10,1041,Men
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,16,5600,9:25,1091,Men
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,4,1400,11:58,1091,Women
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,4,320,9:50,1022,Men
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,3,240,8:32,1022,Women
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,18,1440,9:40,1022,Men
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,5,275,18:48,1011,Women
Eggs,Dairy,134,9/10/2022,Saturday,TRUE,7,938,16:03,1041,Women
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,8,640,8:11,1022,Women
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,6,2100,11:55,1091,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,19,5415,11:20,1078,Men
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,6,2100,18:36,1091,Women
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,8,440,18:35,1011,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,16,4560,8:33,1078,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,14,3990,15:24,1078,Women
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,5,275,13:53,1011,Women
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,7,385,16:16,1011,Men
Butter,Dairy,285,9/10/2022,Saturday,TRUE,3,855,10:38,1078,Men
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,10,550,7:19,1011,Women
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,1,55,12:19,1011,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,16,4560,19:42,1078,Men
Butter,Dairy,285,9/10/2022,Saturday,TRUE,15,4275,11:19,1078,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,1,285,15:26,1078,Men
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,12,660,8:08,1011,Men
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,8,440,18:06,1011,Men
Butter,Dairy,285,9/10/2022,Saturday,TRUE,9,2565,14:32,1078,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,14,3990,16:56,1078,Men
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,10,800,7:31,1022,Men
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,14,770,15:22,1011,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,8,2280,9:57,1078,Women
Eggs,Dairy,134,9/10/2022,Saturday,TRUE,10,1340,9:43,1041,Men
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,6,480,8:28,1022,Women
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,10,3500,11:50,1091,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,3,855,13:21,1078,Men
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,5,275,15:51,1011,Men
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,12,4200,17:27,1091,Women
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,11,880,9:15,1022,Women
Eggs,Dairy,134,9/10/2022,Saturday,TRUE,18,2412,15:47,1041,Men
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,9,495,7:36,1011,Women
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,13,715,14:24,1011,Men
Butter,Dairy,285,9/10/2022,Saturday,TRUE,15,4275,17:30,1078,Women
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,7,560,7:51,1022,Men
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,7,2450,19:05,1091,Women
Eggs,Dairy,134,9/10/2022,Saturday,TRUE,17,2278,18:02,1041,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,4,1140,8:09,1078,Men
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,7,385,13:08,1011,Men
Eggs,Dairy,134,9/10/2022,Saturday,TRUE,13,1742,17:34,1041,Men
Butter,Dairy,285,9/10/2022,Saturday,TRUE,2,570,10:36,1078,Men
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,14,770,17:47,1011,Men
Bread package,Bakery,55,9/10/2022,Saturday,TRUE,9,495,8:32,1011,Women
Eggs,Dairy,134,9/10/2022,Saturday,TRUE,19,2546,16:36,1041,Men
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,10,3500,16:15,1091,Women
Eggs,Dairy,134,9/10/2022,Saturday,TRUE,17,2278,19:59,1041,Men
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,18,6300,9:50,1091,Men
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,16,1280,7:59,1022,Men
Butter,Dairy,285,9/10/2022,Saturday,TRUE,9,2565,17:44,1078,Women
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,16,1280,9:57,1022,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,3,855,8:38,1078,Men
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,8,2800,9:11,1091,Women
Butter,Dairy,285,9/10/2022,Saturday,TRUE,7,1995,19:59,1078,Men
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,2,700,15:48,1091,Men
Butter,Dairy,285,9/10/2022,Saturday,TRUE,18,5130,8:23,1078,Men
Jam jar,Grocery,350,9/10/2022,Saturday,TRUE,14,4900,19:42,1091,Women
Milk packet,Dairy,80,9/10/2022,Saturday,TRUE,12,960,8:05,1022,Men
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,4,1400,8:35,1091,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,11,605,19:44,1011,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,15,5250,8:48,1091,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,15,5250,18:38,1091,Women
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,3,240,9:57,1022,Women
Eggs,Dairy,134,9/11/2022,Sunday,TRUE,16,2144,8:15,1041,Men
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,2,160,7:39,1022,Men
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,19,1045,12:21,1011,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,4,220,7:42,1011,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,19,6650,18:55,1091,Women
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,6,480,7:06,1022,Men
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,3,240,8:49,1022,Women
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,2,160,7:31,1022,Men
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,9,495,18:51,1011,Men
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,13,1040,8:20,1022,Men
Butter,Dairy,285,9/11/2022,Sunday,TRUE,3,855,12:46,1078,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,15,825,19:49,1011,Men
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,10,550,13:05,1011,Men
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,17,5950,17:36,1091,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,2,110,17:14,1011,Men
Butter,Dairy,285,9/11/2022,Sunday,TRUE,19,5415,18:33,1078,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,5,275,13:25,1011,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,1,350,17:01,1091,Women
Eggs,Dairy,134,9/11/2022,Sunday,TRUE,8,1072,8:12,1041,Men
Eggs,Dairy,134,9/11/2022,Sunday,TRUE,1,134,9:16,1041,Women
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,4,320,15:40,1022,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,15,5250,17:13,1091,Women
Eggs,Dairy,134,9/11/2022,Sunday,TRUE,12,1608,14:12,1041,Women
Butter,Dairy,285,9/11/2022,Sunday,TRUE,11,3135,17:53,1078,Women
Eggs,Dairy,134,9/11/2022,Sunday,TRUE,14,1876,12:44,1041,Women
Eggs,Dairy,134,9/11/2022,Sunday,TRUE,8,1072,16:01,1041,Women
Eggs,Dairy,134,9/11/2022,Sunday,TRUE,12,1608,10:47,1041,Women
Butter,Dairy,285,9/11/2022,Sunday,TRUE,17,4845,16:47,1078,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,11,3850,16:55,1091,Women
Butter,Dairy,285,9/11/2022,Sunday,TRUE,11,3135,16:49,1078,Women
Butter,Dairy,285,9/11/2022,Sunday,TRUE,18,5130,10:37,1078,Men
Butter,Dairy,285,9/11/2022,Sunday,TRUE,1,285,10:14,1078,Women
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,15,1200,7:06,1022,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,5,275,13:33,1011,Men
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,10,550,18:54,1011,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,6,2100,13:39,1091,Women
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,16,1280,7:57,1022,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,17,5950,13:41,1091,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,15,825,9:26,1011,Women
Butter,Dairy,285,9/11/2022,Sunday,TRUE,4,1140,17:14,1078,Women
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,19,1520,10:32,1022,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,19,6650,15:30,1091,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,7,385,7:49,1011,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,9,495,11:12,1011,Men
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,11,3850,11:13,1091,Women
Butter,Dairy,285,9/11/2022,Sunday,TRUE,1,285,15:52,1078,Men
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,6,480,9:45,1022,Women
Butter,Dairy,285,9/11/2022,Sunday,TRUE,7,1995,14:25,1078,Men
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,1,55,18:29,1011,Women
Eggs,Dairy,134,9/11/2022,Sunday,TRUE,3,402,11:05,1041,Men
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,14,770,11:40,1011,Women
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,8,640,8:04,1022,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,6,2100,13:18,1091,Women
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,12,960,8:33,1022,Women
Butter,Dairy,285,9/11/2022,Sunday,TRUE,3,855,14:25,1078,Women
Butter,Dairy,285,9/11/2022,Sunday,TRUE,13,3705,7:26,1078,Women
Eggs,Dairy,134,9/11/2022,Sunday,TRUE,3,402,15:15,1041,Men
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,17,5950,12:50,1091,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,18,990,17:17,1011,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,11,3850,14:54,1091,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,16,880,17:18,1011,Men
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,7,560,8:53,1022,Men
Eggs,Dairy,134,9/11/2022,Sunday,TRUE,9,1206,16:38,1041,Women
Butter,Dairy,285,9/11/2022,Sunday,TRUE,16,4560,7:24,1078,Women
Jam jar,Grocery,350,9/11/2022,Sunday,TRUE,10,3500,16:47,1091,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,15,825,15:07,1011,Women
Butter,Dairy,285,9/11/2022,Sunday,TRUE,18,5130,11:19,1078,Women
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,17,1360,16:37,1022,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,4,220,9:45,1011,Men
Butter,Dairy,285,9/11/2022,Sunday,TRUE,9,2565,18:26,1078,Men
Butter,Dairy,285,9/11/2022,Sunday,TRUE,16,4560,16:45,1078,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,12,660,16:47,1011,Men
Butter,Dairy,285,9/11/2022,Sunday,TRUE,13,3705,7:59,1078,Men
Eggs,Dairy,134,9/11/2022,Sunday,TRUE,11,1474,13:08,1041,Men
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,5,275,16:30,1011,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,18,990,11:05,1011,Women
Bread package,Bakery,55,9/11/2022,Sunday,TRUE,18,990,19:55,1011,Men
Milk packet,Dairy,80,9/11/2022,Sunday,TRUE,16,1280,7:44,1022,Women
Eggs,Dairy,134,9/12/2022,Monday,FALSE,7,938,10:16,1041,Men
Butter,Dairy,285,9/12/2022,Monday,FALSE,17,4845,15:40,1078,Women
Eggs,Dairy,134,9/12/2022,Monday,FALSE,19,2546,18:18,1041,Men
Bread package,Bakery,55,9/12/2022,Monday,FALSE,14,770,17:58,1011,Women
Jam jar,Grocery,350,9/12/2022,Monday,FALSE,6,2100,12:15,1091,Women
Butter,Dairy,285,9/12/2022,Monday,FALSE,7,1995,19:15,1078,Men
Milk packet,Dairy,80,9/12/2022,Monday,FALSE,12,960,9:08,1022,Women
Jam jar,Grocery,350,9/12/2022,Monday,FALSE,19,6650,18:23,1091,Women
Jam jar,Grocery,350,9/12/2022,Monday,FALSE,6,2100,9:32,1091,Women
Jam jar,Grocery,350,9/12/2022,Monday,FALSE,14,4900,12:57,1091,Men
Butter,Dairy,285,9/12/2022,Monday,FALSE,15,4275,15:51,1078,Men
Eggs,Dairy,134,9/12/2022,Monday,FALSE,10,1340,17:39,1041,Men
Eggs,Dairy,134,9/12/2022,Monday,FALSE,9,1206,16:27,1041,Women
Butter,Dairy,285,9/12/2022,Monday,FALSE,19,5415,11:45,1078,Women
Jam jar,Grocery,350,9/12/2022,Monday,FALSE,17,5950,9:37,1091,Women
Bread package,Bakery,55,9/12/2022,Monday,FALSE,18,990,8:19,1011,Men
Butter,Dairy,285,9/12/2022,Monday,FALSE,5,1425,14:14,1078,Women
Milk packet,Dairy,80,9/12/2022,Monday,FALSE,14,1120,15:05,1022,Men
Jam jar,Grocery,350,9/12/2022,Monday,FALSE,15,5250,13:53,1091,Women
Eggs,Dairy,134,9/12/2022,Monday,FALSE,10,1340,9:40,1041,Women
Eggs,Dairy,134,9/12/2022,Monday,FALSE,18,2412,8:31,1041,Men
Eggs,Dairy,134,9/12/2022,Monday,FALSE,19,2546,9:16,1041,Men
Milk packet,Dairy,80,9/12/2022,Monday,FALSE,3,240,9:11,1022,Men
Jam jar,Grocery,350,9/12/2022,Monday,FALSE,3,1050,17:56,1091,Women
Jam jar,Grocery,350,9/12/2022,Monday,FALSE,10,3500,8:19,1091,Women
Milk packet,Dairy,80,9/12/2022,Monday,FALSE,18,1440,9:50,1022,Women
Jam jar,Grocery,350,9/12/2022,Monday,FALSE,1,350,16:42,1091,Women
Bread package,Bakery,55,9/12/2022,Monday,FALSE,2,110,10:04,1011,Men
Milk packet,Dairy,80,9/12/2022,Monday,FALSE,17,1360,8:07,1022,Women
Milk packet,Dairy,80,9/12/2022,Monday,FALSE,17,1360,7:43,1022,Women
Bread package,Bakery,55,9/12/2022,Monday,FALSE,18,990,16:49,1011,Men
